Date,Open,High,Low,Close,Volume
2022-07-07,2.74,2.81,2.67,2.72,2308787
2022-07-06,2.74,2.79,2.64,2.68,901432
2022-07-05,2.94,2.97,2.77,2.77,3360153
2022-07-04,2.83,2.94,2.81,2.91,2933433
2022-07-01,2.81,3.09,2.81,2.83,5670509
2022-06-30,2.95,3.25,2.95,2.95,2431089
2022-06-29,3.1,3.1,3.1,3.1,540912
2022-06-28,3.26,3.43,3.26,3.26,946134
2022-06-27,3.43,3.7,3.43,3.43,5629847
2022-06-24,3.8,3.8,3.61,3.61,1371318
2022-06-23,4.0,4.0,3.8,3.8,1847183
2022-06-22,4.26,4.26,4.0,4.0,3764010
2022-06-21,4.42,4.42,4.21,4.21,1882261
2022-06-20,4.72,4.74,4.37,4.43,845979
2022-06-17,4.55,4.65,4.25,4.59,9054641
2022-06-16,4.65,4.73,4.32,4.46,711731
2022-06-15,4.39,4.6,4.19,4.51,5018023
2022-06-14,4.63,4.63,4.32,4.39,4110781
2022-06-13,4.88,4.88,4.54,4.54,1138948
2022-06-10,5.1,5.1,4.77,4.77,1354159
2022-06-09,5.18,5.18,4.99,5.02,791673
2022-06-08,5.24,5.27,5.07,5.1,1157322
2022-06-07,5.23,5.31,5.0,5.12,981016
2022-06-06,5.47,5.55,5.08,5.1,2181080
2022-06-03,5.59,5.59,5.32,5.34,3298766
2022-06-02,6.17,6.17,5.6,5.6,3234002
2022-06-01,5.92,6.3,5.89,5.89,2050477
2022-05-31,6.45,6.68,6.15,6.19,980928
2022-05-30,6.8,6.95,6.41,6.47,1037141
2022-05-27,6.67,6.94,6.67,6.68,3897704
2022-05-26,7.02,7.02,7.02,7.02,195291
2022-05-25,7.75,7.98,7.37,7.38,1943254
2022-05-24,7.51,7.84,7.42,7.75,2890504
